Content ID,Reaction Type,Datetime,Category,Content Type,Reaction Score,All Categories,Total Reaction Score,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,want,11/9/2020 0:55,healthy eating,audio,70,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,cherish,10/8/2020 5:28,healthy eating,audio,70,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,indifferent,3/20/2021 8:59,healthy eating,audio,20,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,interested,3/8/2021 11:06,healthy eating,audio,30,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,love,5/17/2021 19:58,healthy eating,audio,65,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,adore,3/27/2021 22:46,healthy eating,audio,72,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,heart,3/21/2021 10:24,healthy eating,audio,60,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,cherish,5/2/2021 17:31,healthy eating,audio,70,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,worried,4/18/2021 20:57,healthy eating,audio,12,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,scared,10/9/2020 10:18,healthy eating,audio,15,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,scared,12/24/2020 4:09,healthy eating,audio,15,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,worried,3/22/2021 1:27,healthy eating,audio,12,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,intrigued,5/20/2021 11:15,healthy eating,audio,45,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,want,7/30/2020 23:48,healthy eating,audio,70,,,,,,,,,
7d459555-a816-4d20-893c-a002e0a74ce3,worried,5/15/2021 19:50,healthy eating,audio,12,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,intrigued,1/17/2021 3:38,science,audio,45,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,want,4/17/2021 1:54,science,audio,70,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,scared,11/29/2020 11:33,science,audio,15,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,dislike,12/26/2020 10:39,science,audio,10,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,like,9/1/2020 2:08,science,audio,50,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,interested,9/26/2020 23:33,science,audio,30,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,love,8/24/2020 4:53,science,audio,65,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,super love,5/7/2021 13:10,science,audio,75,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,intrigued,7/21/2020 18:37,science,audio,45,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,scared,3/26/2021 15:50,science,audio,15,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,love,8/17/2020 3:41,science,audio,65,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,peeking,8/10/2020 8:32,science,audio,35,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,adore,5/1/2021 22:39,science,audio,72,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,love,10/30/2020 15:12,science,audio,65,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,super love,11/2/2020 4:34,science,audio,75,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,worried,6/27/2020 20:08,science,audio,12,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,super love,2/17/2021 3:41,science,audio,75,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,like,5/16/2021 8:49,science,audio,50,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,adore,6/24/2020 21:06,science,audio,72,,,,,,,,,
e6b61eab-6879-4618-b189-476f27f02fdd,intrigued,1/19/2021 23:16,science,audio,45,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,heart,4/25/2021 16:18,fitness,photo,60,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,cherish,10/28/2020 18:21,fitness,photo,70,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,want,6/1/2021 12:29,fitness,photo,70,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,indifferent,8/28/2020 15:56,fitness,photo,20,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,indifferent,2/7/2021 15:42,fitness,photo,20,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,peeking,7/2/2020 21:16,fitness,photo,35,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,like,4/20/2021 23:02,fitness,photo,50,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,disgust,2/13/2021 13:12,fitness,photo,0,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,worried,5/21/2021 14:24,fitness,photo,12,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,worried,5/3/2021 8:56,fitness,photo,12,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,super love,9/12/2020 14:54,fitness,photo,75,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,peeking,11/1/2020 11:17,fitness,photo,35,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,scared,5/16/2021 3:34,fitness,photo,15,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,scared,9/14/2020 16:18,fitness,photo,15,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,scared,8/4/2020 0:37,fitness,photo,15,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,adore,12/24/2020 16:27,fitness,photo,72,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,interested,5/7/2021 14:00,fitness,photo,30,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,interested,8/14/2020 16:53,fitness,photo,30,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,super love,4/11/2021 20:57,fitness,photo,75,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,intrigued,5/23/2021 0:23,fitness,photo,45,,,,,,,,,
d16d21cd-30c7-4b1e-b50c-aff5808fe816,like,1/30/2021 9:59,fitness,photo,50,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,peeking,3/20/2021 14:10,animals,GIF,35,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,interested,8/28/2020 15:26,animals,GIF,30,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,10/21/2020 23:56,animals,GIF,50,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,intrigued,5/28/2021 5:00,animals,GIF,45,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,intrigued,9/10/2020 15:53,animals,GIF,45,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,3/25/2021 18:37,animals,GIF,50,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,heart,11/6/2020 0:51,animals,GIF,60,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,want,3/1/2021 9:37,animals,GIF,70,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,intrigued,2/22/2021 15:42,animals,GIF,45,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,peeking,11/20/2020 5:02,animals,GIF,35,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,scared,6/10/2021 9:02,animals,GIF,15,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,10/6/2020 19:23,animals,GIF,50,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,cherish,11/11/2020 4:16,animals,GIF,70,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,hate,10/26/2020 21:04,animals,GIF,5,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,3/11/2021 3:11,animals,GIF,50,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,super love,4/9/2021 3:07,animals,GIF,75,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,indifferent,3/27/2021 17:52,animals,GIF,20,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,worried,4/7/2021 1:28,animals,GIF,12,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,heart,6/14/2021 21:46,animals,GIF,60,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,interested,4/2/2021 8:01,animals,GIF,30,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,5/18/2021 3:15,animals,GIF,50,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,adore,11/27/2020 22:33,animals,GIF,72,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,peeking,5/1/2021 11:19,animals,GIF,35,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,dislike,5/2/2021 7:12,animals,GIF,10,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,love,4/2/2021 17:55,animals,GIF,65,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,intrigued,1/31/2021 13:47,animals,GIF,45,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,intrigued,2/16/2021 13:38,animals,GIF,45,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,interested,4/1/2021 17:02,animals,GIF,30,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,worried,12/28/2020 11:30,animals,GIF,12,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,want,10/20/2020 10:02,animals,GIF,70,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,heart,11/9/2020 21:27,animals,GIF,60,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,super love,11/11/2020 22:41,animals,GIF,75,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,interested,11/6/2020 4:05,animals,GIF,30,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,disgust,9/29/2020 7:59,animals,GIF,0,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,adore,12/29/2020 4:08,animals,GIF,72,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,cherish,10/27/2020 22:36,animals,GIF,70,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,heart,4/26/2021 14:09,animals,GIF,60,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,6/22/2020 23:19,animals,GIF,50,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,5/21/2021 13:00,animals,GIF,50,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,like,8/17/2020 3:11,animals,GIF,50,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,super love,12/2/2020 1:14,animals,GIF,75,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,disgust,3/1/2021 8:15,animals,GIF,0,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,want,11/9/2020 23:54,animals,GIF,70,,,,,,,,,
27ec2b21-a749-4181-b182-150a174fc277,want,5/1/2021 23:23,animals,GIF,70,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,5/12/2021 13:10,travel,photo,45,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,disgust,6/10/2021 20:23,travel,photo,0,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,indifferent,3/12/2021 23:07,travel,photo,20,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,like,5/2/2021 12:59,travel,photo,50,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,5/28/2021 19:35,travel,photo,45,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,heart,1/11/2021 15:23,travel,photo,60,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,hate,8/9/2020 23:41,travel,photo,5,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,like,4/27/2021 3:20,travel,photo,50,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,like,8/5/2020 1:41,travel,photo,50,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,7/21/2020 20:48,travel,photo,45,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,interested,8/3/2020 18:59,travel,photo,30,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,hate,2/24/2021 15:26,travel,photo,5,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,love,5/29/2021 18:08,travel,photo,65,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,disgust,3/3/2021 15:23,travel,photo,0,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,like,7/9/2020 3:42,travel,photo,50,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,cherish,9/22/2020 23:12,travel,photo,70,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,interested,2/23/2021 12:01,travel,photo,30,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,adore,3/10/2021 23:13,travel,photo,72,,,,,,,,,
8bcb980c-6f36-484d-974f-30b3e8fcc251,intrigued,9/29/2020 21:36,travel,photo,45,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,cherish,12/8/2020 12:37,food,video,70,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,9/2/2020 5:27,food,video,70,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,10/30/2020 17:36,food,video,45,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,6/10/2021 3:39,food,video,65,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,cherish,10/15/2020 23:07,food,video,70,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,dislike,2/27/2021 8:35,food,video,10,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,worried,7/11/2020 0:32,food,video,12,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,worried,7/14/2020 11:04,food,video,12,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,2/6/2021 8:07,food,video,20,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,12/9/2020 6:12,food,video,5,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,disgust,10/21/2020 22:08,food,video,0,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,4/6/2021 0:55,food,video,70,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,5/31/2021 5:37,food,video,65,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,peeking,11/2/2020 17:56,food,video,35,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,cherish,8/9/2020 3:29,food,video,70,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,1/1/2021 22:36,food,video,5,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,3/3/2021 19:00,food,video,65,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,6/30/2020 16:38,food,video,20,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,8/18/2020 19:31,food,video,65,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,7/2/2020 8:36,food,video,45,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,4/6/2021 10:11,food,video,75,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,4/15/2021 15:41,food,video,65,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,intrigued,7/17/2020 9:50,food,video,45,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,adore,5/28/2021 22:06,food,video,72,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,like,10/24/2020 11:28,food,video,50,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,peeking,4/16/2021 17:52,food,video,35,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,heart,5/2/2021 17:04,food,video,60,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,12/27/2020 4:16,food,video,75,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,10/3/2020 7:31,food,video,20,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,9/12/2020 16:25,food,video,70,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,4/24/2021 20:51,food,video,20,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,indifferent,8/22/2020 22:16,food,video,20,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,11/26/2020 8:37,food,video,70,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,interested,6/2/2021 17:17,food,video,30,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,want,1/16/2021 22:06,food,video,70,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,love,10/11/2020 23:28,food,video,65,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,2/26/2021 14:18,food,video,75,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,super love,10/26/2020 11:34,food,video,75,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,like,2/14/2021 13:23,food,video,50,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,like,10/16/2020 1:20,food,video,50,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,adore,2/14/2021 3:26,food,video,72,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,hate,12/18/2020 17:37,food,video,5,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,heart,7/26/2020 1:32,food,video,60,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,scared,4/18/2021 20:31,food,video,15,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,scared,6/6/2021 5:00,food,video,15,,,,,,,,,
bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,heart,3/20/2021 18:23,food,video,60,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,heart,2/18/2021 13:53,soccer,GIF,60,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,peeking,5/13/2021 11:05,soccer,GIF,35,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,want,11/29/2020 5:30,soccer,GIF,70,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,intrigued,4/8/2021 12:31,soccer,GIF,45,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,love,6/13/2021 23:15,soccer,GIF,65,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,disgust,4/17/2021 8:49,soccer,GIF,0,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,heart,1/7/2021 23:07,soccer,GIF,60,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,worried,10/15/2020 13:18,soccer,GIF,12,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,hate,10/13/2020 6:28,soccer,GIF,5,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,want,3/3/2021 13:10,soccer,GIF,70,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,peeking,6/18/2020 19:42,soccer,GIF,35,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,want,8/31/2020 3:27,soccer,GIF,70,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,heart,9/14/2020 2:52,soccer,GIF,60,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,peeking,4/4/2021 8:47,soccer,GIF,35,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,dislike,12/10/2020 0:35,soccer,GIF,10,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,hate,3/2/2021 12:08,soccer,GIF,5,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,disgust,11/18/2020 7:45,soccer,GIF,0,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,want,2/15/2021 16:37,soccer,GIF,70,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,cherish,1/13/2021 15:43,soccer,GIF,70,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,super love,3/7/2021 7:57,soccer,GIF,75,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,hate,11/2/2020 15:15,soccer,GIF,5,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,worried,2/1/2021 9:18,soccer,GIF,12,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,scared,3/7/2021 23:34,soccer,GIF,15,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,want,6/28/2020 12:21,soccer,GIF,70,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,super love,5/4/2021 19:57,soccer,GIF,75,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,worried,9/17/2020 21:37,soccer,GIF,12,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,disgust,12/19/2020 8:27,soccer,GIF,0,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,indifferent,11/20/2020 4:10,soccer,GIF,20,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,heart,1/5/2021 13:20,soccer,GIF,60,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,interested,5/31/2021 21:55,soccer,GIF,30,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,adore,1/15/2021 19:01,soccer,GIF,72,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,cherish,2/8/2021 3:12,soccer,GIF,70,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,indifferent,4/16/2021 21:29,soccer,GIF,20,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,love,10/28/2020 20:52,soccer,GIF,65,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,heart,11/29/2020 8:02,soccer,GIF,60,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,hate,7/12/2020 10:00,soccer,GIF,5,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,indifferent,4/28/2021 6:55,soccer,GIF,20,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,super love,10/26/2020 6:32,soccer,GIF,75,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,hate,10/27/2020 7:57,soccer,GIF,5,,,,,,,,,
1f466010-5c87-4b81-be83-5856481231fb,dislike,8/12/2020 18:11,soccer,GIF,10,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,heart,2/2/2021 16:47,dogs,GIF,60,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,worried,4/26/2021 17:26,dogs,GIF,12,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,indifferent,5/21/2021 0:58,dogs,GIF,20,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,heart,7/26/2020 23:35,dogs,GIF,60,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,like,1/3/2021 21:09,dogs,GIF,50,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,like,10/30/2020 4:37,dogs,GIF,50,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,want,10/6/2020 0:04,dogs,GIF,70,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,heart,2/28/2021 7:45,dogs,GIF,60,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,super love,11/7/2020 23:22,dogs,GIF,75,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,adore,7/26/2020 6:05,dogs,GIF,72,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,super love,7/20/2020 7:10,dogs,GIF,75,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,hate,1/4/2021 5:19,dogs,GIF,5,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,scared,9/8/2020 15:57,dogs,GIF,15,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,worried,9/23/2020 9:46,dogs,GIF,12,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,scared,11/8/2020 20:05,dogs,GIF,15,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,dislike,7/10/2020 16:23,dogs,GIF,10,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,hate,7/17/2020 19:15,dogs,GIF,5,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,indifferent,7/27/2020 6:48,dogs,GIF,20,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,peeking,11/12/2020 17:23,dogs,GIF,35,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,super love,2/9/2021 4:31,dogs,GIF,75,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,cherish,8/19/2020 7:46,dogs,GIF,70,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,love,10/13/2020 2:22,dogs,GIF,65,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,peeking,5/15/2021 9:37,dogs,GIF,35,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,worried,9/3/2020 5:33,dogs,GIF,12,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,hate,8/9/2020 15:55,dogs,GIF,5,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,peeking,11/24/2020 9:16,dogs,GIF,35,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,like,11/21/2020 1:10,dogs,GIF,50,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,intrigued,1/18/2021 4:29,dogs,GIF,45,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,adore,2/9/2021 12:20,dogs,GIF,72,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,like,7/10/2020 20:43,dogs,GIF,50,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,want,7/29/2020 18:01,dogs,GIF,70,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,super love,2/10/2021 21:57,dogs,GIF,75,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,hate,4/8/2021 20:07,dogs,GIF,5,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,cherish,11/27/2020 16:34,dogs,GIF,70,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,intrigued,8/19/2020 4:33,dogs,GIF,45,,,,,,,,,
496645a7-64f7-4c56-94f5-a71671cb262e,interested,12/27/2020 19:00,dogs,GIF,30,,,,,,,,,
